category;text;
9;güncellemek yapmak başarı olmak demek güncellemek de yapmak;
5;güncellemek yapmak başarı olmak demek güncellemek de yapmak;
5;bu ne kötü bir uygulamak bıkmak Akbank mobil in sürekli hata vermek;
5;gün boy işlem yapmak ne demek ya;
3;bazı resmî daire ödemek de kolay işlem alınmak daha iyi olmak;
10;bazı resmî daire ödemek de kolay işlem alınmak daha iyi olmak;
8;gerçekten harika bir uygulamak sorun;
7;diğer banka jet gibi çalışmak bu kaplumbağa;
8;kalite düşük bir uygulamak bir şifre için 10 sefer gitmek gelmek yapmak banka personel kendi hava sorum Ca hem banka hem uygulamak;
4;kalite düşük bir uygulamak bir şifre için 10 sefer gitmek gelmek yapmak banka personel kendi hava sorum Ca hem banka hem uygulamak;
3;kalite düşük bir uygulamak bir şifre için 10 sefer gitmek gelmek yapmak banka personel kendi hava sorum Ca hem banka hem uygulamak;
2;kolay ve kullanmak en sık kullanmak banka uygulamak;
10;merhaba lütfen uygulamak gelişmek mı Akbank direkt üzeri özel kor ödemek için seçenek yok fatura ödemek menü sigorta ödemek seçmek koymak iyi olmak;
3;bilgisayar üzeri yapmak bu seçenek var ama mobil yok acele ilgilenmek istemek;
10;bilgisayar üzeri yapmak bu seçenek var ama mobil yok acele ilgilenmek istemek;
8;10 yılık müşteri şahıs ad diğer kurum nazaran beğenmek siz çalışmak;
2;pratik kullanım kolay;
2;tek kelime ile berbat yarın ilk iş bu banka ilişki kesmek;
10;tek kelime ile berbat yarın ilk iş bu banka ilişki kesmek;
9;her 20 gün bir güncellemek yapmak şart mı;
9;son güncellemek ile düzelmek gibi görünmek;
3;hesap rahat bura kontrol etmek;
3;tüm sunmak imkân güzel;
5;yahu ben siz bir şey demek az siz gurur olmak namus olmak şu uygulamak üzeri çalışmak sürekli sistem demek atmak Allah tan da mı korkmak ödemek bile zar zor yapmak koskoca devlet banka mobil banka sistem herkes bir yer ile gülmek hep yazık olmak hak helâl etmek yazık olmak siz;
10;yahu ben siz bir şey demek az siz gurur olmak namus olmak şu uygulamak üzeri çalışmak sürekli sistem demek atmak Allah tan da mı korkmak ödemek bile zar zor yapmak koskoca devlet banka mobil banka sistem herkes bir yer ile gülmek hep yazık olmak hak helâl etmek yazık olmak siz;
8;yahu ben siz bir şey demek az siz gurur olmak namus olmak şu uygulamak üzeri çalışmak sürekli sistem demek atmak Allah tan da mı korkmak ödemek bile zar zor yapmak koskoca devlet banka mobil banka sistem herkes bir yer ile gülmek hep yazık olmak hak helâl etmek yazık olmak siz;
7;yahu ben siz bir şey demek az siz gurur olmak namus olmak şu uygulamak üzeri çalışmak sürekli sistem demek atmak Allah tan da mı korkmak ödemek bile zar zor yapmak koskoca devlet banka mobil banka sistem herkes bir yer ile gülmek hep yazık olmak hak helâl etmek yazık olmak siz;
7;uygulamak sürekli hata vermek hesap girmek;
3;Ensar her zaman kolay demek;
8;tek kelime ile muhteşem;
5;temas ödemek için kart tanımlamak yapmak;
10;temas ödemek için kart tanımlamak yapmak;
4;3 hafta kadar önce müşteri hizmet bilmek rağmen şu an kadar problem gidermek;
9;güncellemek sonra ay 15 in çalışmak İnternet bağlantı olmak Na rağmen İnternet bağlantı olmak söylemek;
7;güncellemek sonra ay 15 in çalışmak İnternet bağlantı olmak Na rağmen İnternet bağlantı olmak söylemek;
5;bir türlü mobil banka girmek;
9;donmak kalmak öyle;
5;donmak kalmak öyle;
7;lütfen acil yardım;
7;çok yavaş;
10;İng mobil güzel ama İng banka memnun değil emekli maaş müşteri olmak ben vermek söz tutmak kredi kart para kesmek Eft ücret almak yakın sözleşme bitmek maaş başka banka taşımak 20 yıllık müşteri kaybetmek faiz almak hesap 20 30 bin ay tutmak ama o hâlâ üç beş kuruş hesap yapmak;
2;işlem çok kolay ve basit yapmak gibi uygulamak;
8;zaman ayak uymak ve yeni ön plan teşekkür;
3;halk arz birçok diğer kurum uygulamak yapmak banka arz iştirak etmek istemek şube dilekçe dolmak çağırmak hem de pandemi dönem;
2;pratik ve kolay;
5;şu an iş girmek ne yapmak;
1;geçmek gün bir türlü uygulamak girmek güncellemek yapmak lazım silmek tekrar yüklemek ama hâlâ uygulamak da sorun devam etmek;
5;geçmek gün bir türlü uygulamak girmek güncellemek yapmak lazım silmek tekrar yüklemek ama hâlâ uygulamak da sorun devam etmek;
9;geçmek gün bir türlü uygulamak girmek güncellemek yapmak lazım silmek tekrar yüklemek ama hâlâ uygulamak da sorun devam etmek;
2;kolay kullanım ile işlem zorlamak yapmak;
2;el ayak olmak;
8;süper;
7;tüm işlem çok hız teşekkür;
2;İng uygulamak gerçekten en güzel en kullanmak olmak;
1;böyle bir saçmalık olmak gerçekten çok amatör bir uygulamak bin tane şifre yazmak kabul etmek saçmalık öte;
5;7 Plus ta uygulamak güncellemek sonra tekrar açmak;
9;uygulamak açmak;
5;uygulamak açmak;
5;düzenlemek uygulamak tamamen kaldırmak tekrar okumak ve uygulamak açmak;
3;her türlü işlem yapmak;
3;gayet başarı bir hizmet teşekkür;
9;bu borsa veri ekran eski gibi olmak daha iyi herşey görmek;
6;bu borsa veri ekran eski gibi olmak daha iyi herşey görmek;
6;uygulamak açmak açmak sekmek istemek şekil özel seçenek eklemek iyi olmak;
5;berbat öte bir uygulamak bin defa atmak;
8;berbat öte bir uygulamak bin defa atmak;
7;merhaba güncellemek durum uygulamak boyut çok fazla olmak görmek;
9;merhaba güncellemek durum uygulamak boyut çok fazla olmak görmek;
7;telefon fazla yer kaplamak;
9;yapmak güncellemek bu değmek mu acaba;
2;kullanım en kolay banka uygulamak;
9;önce uygulamak göre iyi;
1;şifre yazmak devam buton bir türlü aktif açmak;
5;şifre yazmak devam buton bir türlü aktif açmak;
10;şirket ad trafik ceza ödemek sistem atmak;
3;soru çözmek durum bir numara banka uygulamak olmak için bir neden görmek;
2;işlem menü anlaşmak ve kullanmak;
6;kısayol ara silmek kaymak düzenlemek yapmak;
5;şifre yanlış demek durmak hata vermek;
1;şifre yanlış demek durmak hata vermek;
1;şifre unutmak demek anne kız soyadı 10 harf sormak;
8;bu kadar rezil bir uygulamak olmak;
5;uygulamak kullanmak;
5;sürekli çıkmak;
8;eksin eksi vermek bu uygulamak;
8;çok memnu olmak bir banka hizmet kolay her konu imkân geniş bir ağa sahip bir firma;
7;uygulamak geçmek çalışmak donmak yapmak;
5;çalışmak;
2;çok kullanmak;
7;uygulamak boyut gerek fazla;
7;Iphone da yer sınır;
2;son derece kullanmak;
2;çok pratik ve sorun kullanım;
7;çok pratik ve sorun kullanım;
1;her zaman girmek 6 hane mobil banka şifre cihaz değişmek sonra 8 hane şifre olmak istemek;
5;her zaman girmek 6 hane mobil banka şifre cihaz değişmek sonra 8 hane şifre olmak istemek;
5;her şekil denemek olmak;
4;çağrı merkez vasat işlem vasat memnun kalmak gerekmek bütün ilişki kesmek gerekmek;
3;her yapmak işlem için sınır demek arkadaş hepsi birden demek tek tek gitmek şube güzel olmak;
3;her yapmak işlem için sınır demek arkadaş hepsi birden demek tek tek gitmek şube güzel olmak;
4;müşteri hizmet ara gitmek fatura yatır sınır şube gitmek para gönder sınır şube gitmek;
3;müşteri hizmet ara gitmek fatura yatır sınır şube gitmek para gönder sınır şube gitmek;
3;hepsi liste yapmak bari kaldırmak şu sınır;
5;iki gün garanti banka kredi kart Eft yapmak çalışmak her defa mobil uygulamak durmak uyarı çıkmak;
10;iki gün garanti banka kredi kart Eft yapmak çalışmak her defa mobil uygulamak durmak uyarı çıkmak;
8;rezalet;
2;memnun uygulamak arayüz çok daha iyi olmak örnek banka var;
8;memnun uygulamak arayüz çok daha iyi olmak örnek banka var;
7;yaklaşık bir kaç ay cep şube girmek çok uzun sürmek;
7;bir çok zaman dilim açmak rağmen en az 1 dk filan sürmek açmak;
7;kullanmak olmak cihaz Apple 8 son sürüm;
1;15.09.2020 tarih saat 09 dan beri uygulamak girmek yapmak çalışmak;
5;15.09.2020 tarih saat 09 dan beri uygulamak girmek yapmak çalışmak;
1;her defa uyarı vermek;
5;her defa uyarı vermek;
5;diğer banka mobil uygulamak girmek yapmak;
2;güzel kolay ve anlaşmak;
8;lanet olmak böyle uygulamak;
5;defalarca borsa işlem hata vermek ve mağdur olmak;
8;rezil banka rezil uygulamak;
2;kullanım çok kolay;
8;çok memnun;
6;taksit alışveriş neden finans Koç görünmek bu da düzelmek çok kullanmak olmak;
8;ilk çıkmak gün beri en para çömmek kullanmak hiç bir banka işlem masraf almak kredi kart yıllık ücret alınmak gibi üst para vermek banka gitmek ev bir tıklamak kredi kullanmak herkes ısrar tavsiye etmek iyi ki var en para Çom;
2;daha önce Ykb mobil kullanmak siz mobil uygulamak çok zor iyi çalışmak yapmak;
7;zaten doğru düzgün çalışmak şaşmak her gün bir sorun karşılamak yani ben mecbur çalışmak yâd ben çalışmak kurum bu bağ çalışmak hiç tavsiye veya inmek önermek gerek megabayt israf;
5;mobil şube girmek açmak işlem yapmak tekrar dışarı atmak bıkmak artık her sefer iki defa girmek yapmak gerekmek;
1;mobil şube girmek açmak işlem yapmak tekrar dışarı atmak bıkmak artık her sefer iki defa girmek yapmak gerekmek;
5;rezil bir uygulamak çalışmak defalarca yüklemek telefon mahvetmek banka sorun yok demek transfer yapmak özür yazı çıkmak kapamak;
2;çok kolaylamak iş;
7;çok hız ve sorun çalışmak;
2;koyu tema gelmek daha iyi bir kullanım olmak;
5;güncellemek sonra program girmek düzeltmek mi lütfen;
9;güncellemek sonra program girmek düzeltmek mi lütfen;
6;çoğu finans uygulamak bu özellik demirbaş özellik olmak var;
1;çoğu finans uygulamak bu özellik demirbaş özellik olmak var;
7;stabilite olmak ve hız olmak kullanmak en iyi banka uygulamak;
6;1 yıldız vermek sebep telefon ile Nfc kullanmak istemek Maximum uygulamak inmek ve kullanmak mecbur olmak;
8;banka uygulamak sevmek ve ben için ideal;
3;Nfc ile ödemek iş banka uygulamak da gelmek çok iyi olmak;
10;Nfc ile ödemek iş banka uygulamak da gelmek çok iyi olmak;
3;Nfc açmak zaman uygulamak açmak gerek kalmak an ödem yapmak lazım;
10;Nfc açmak zaman uygulamak açmak gerek kalmak an ödem yapmak lazım;
2;kolay ve anlaşmak memnun;
2;basit ve etkilemek;
5;uygulamak girmek İnternet kontrol et demek ne saçma bir şey ya bu kadar hantal bir uygulamak olmak olmak;
7;uygulamak girmek İnternet kontrol et demek ne saçma bir şey ya bu kadar hantal bir uygulamak olmak olmak;
7;uygulamak dönmek mümkün siz uygulamak yapmak;
2;güzel kullanmak;
8;biz anlamak ve idare etmek biz mutlu etmek ilgi teşekkür etmek;
7;son güncellemek ile birlikte mobil borsa kısım sürekli dönmek;
7;için söylemek;
9;için söylemek;
7;son güncellemek sonra inanmak yavaş çalışmak;
9;son güncellemek sonra inanmak yavaş çalışmak;
9;lütfen eski sürüm bulunmak;
2;sırf yeni birşey yapmak iş kullanım kolay uzak;
2;acil olmak ticarî mobil banka sayfa ya değiştiri yâd yenilemek vakıf banka hiç yakışmak bir kullanım;
3;repo olmak büyük eksik;
5;mobil borsa grafik fiyat çizgi örtüşmek;
5;Vakıfbank mobil de sorun var sanmak siz de aynı mı açmak;
8;uygulamak iyi saymak ancak İnternet üzeri biraz önce yapmak başvuru kart 9250 Tl limit onaylamak bu siz mantık gelmek mu ben en fazla 1000 Tl limit bir kart beklemek ama bu yani mantık değil en azı kullanmak istemek limit seçmek fırsat vermek;
7;son güncellemek sonra an ekran da yavaş lama var önceden hemen açmak 15 20 saniye beklemek;
9;son güncellemek sonra an ekran da yavaş lama var önceden hemen açmak 15 20 saniye beklemek;
3;kısa yol banka gitmek gerek kalmak;
1;her zaman kullanmak uygulamak artık açmak kart eş istemek kart bilgi girmek banka iletişim geçmek yazı çıkmak neden böyle olmak;
5;her zaman kullanmak uygulamak artık açmak kart eş istemek kart bilgi girmek banka iletişim geçmek yazı çıkmak neden böyle olmak;
9;anasayfa varlık kısım hesap ne kadar para var gözükmek artık eskiden gözükmek güncellemek almak sonra göstermek;
6;anasayfa varlık kısım hesap ne kadar para var gözükmek artık eskiden gözükmek güncellemek almak sonra göstermek;
3;tek kelime ile mükemmel bir banka tüm ihtiyaç an cevap vermek dijital banka kullanmak İnternet banka da süper iyi ki var yapı kredi teşekkür;
9;çalışmak;
5;çalışmak;
2;basit hız;
7;basit hız;
7;her ödemek son gün sistem çökmek o sistem çöp atmak;
10;her ödemek son gün sistem çökmek o sistem çöp atmak;
3;bütün banka iş bura kolay halletmek güzel bir uygulamak;
3;her konu mükemmel bir hizmet kalite var;
3;istemek herşey kolay ulaşmak;
3;üstelik bu zor gün sağlık için çok önem;
7;hız ve güven;
3;bıkmak şifre değişmek koyacak şifre kalmak;
2;çok kolay;
2;eski logo geri gelmek bu çok kötü;
9;eski logo geri gelmek bu çok kötü;
3;Western Union özellik olmak harika;
3;yurt dış rahat para çekmek atmak;
2;çok pratik bir uygulamak olmak teşekkür;
5;önce uygulamak girmek yapmak uygulamak atmak Birdaha girmek zor kalmak sağolmak şimdi öyle bir sorun kalmak komple girmek yapmak;
1;önce uygulamak girmek yapmak uygulamak atmak Birdaha girmek zor kalmak sağolmak şimdi öyle bir sorun kalmak komple girmek yapmak;
7;önce uygulamak girmek yapmak uygulamak atmak Birdaha girmek zor kalmak sağolmak şimdi öyle bir sorun kalmak komple girmek yapmak;
5;girmek yapmak için İnternet açmak demek mobil verim açık girmek hadi şık var Deyip o kapamak Wifi ile girmek yapmak çalışmak yine aynı sorun;
1;girmek yapmak için İnternet açmak demek mobil verim açık girmek hadi şık var Deyip o kapamak Wifi ile girmek yapmak çalışmak yine aynı sorun;
8;yani kısacası yapmak uygulamak girmek yapmak ben;
3;çok güzel telefon dan herşey halletmek;
5;girişmek problem düzelmek;
1;girişmek problem düzelmek;
5;müşteri olmak a tıklamak Tckn ile tel No girmek hemen atmak;
5;kod okumak;
4;müşteri hizmet müşteri uygun tabir konuşmak Gercek;
5;net bağ olmak hal bağlantı yok demek girmek;
1;mobil de neden başka hesap girmek yapmak;
6;mobil de neden başka hesap girmek yapmak;
2;pratik;
2;anlaşmak bir uygulamak karmaşık değil;
2;kim bu menü değişmek;
9;kim bu menü değişmek;
4;eğer bir banka uygulamak örnek vermek gerekmek garanti Banka uygulamak yaklaşmak gerekmek iyi olmak için;
10;vergi daire ödemek yok bankamatik kart ile İnternet almak vermek yapmak temas kart vermek için direnmek Hgs Ptt demek alınmak dolayı hesap yüklemek yapmak olmak eksi puan ve eksik rahat oluşmak müşteri olmak iletmek;
10;iyi çalışmak dilemek;
3;iyi çalışmak dilemek;
3;iyi çalışmak dilemek;
2;kolay kullanım sıkça kullanmak uygulamak;
5;girişmek tercih Ziraat onay yapmak istemek ancak her deneme İnternet bağlantı kurulamak demek ve dışarı atmak;
1;girişmek tercih Ziraat onay yapmak istemek ancak her deneme İnternet bağlantı kurulamak demek ve dışarı atmak;
3;her ihtiyaç bura haketmek;
8;İnternet alışveriş te açmak kapamak basmak;
5;rezalet bir uygulamak girmek yapmak bilgi hata olmak söylemek acilen bu durum düzelmek lazım;
1;rezalet bir uygulamak girmek yapmak bilgi hata olmak söylemek acilen bu durum düzelmek lazım;
3;süper hizmet;
3;her iş halletmek iş geri kalmak güzel bir şey olmak;
1;güncellemek sonra ben İnternet güven olmak söylemek ve müşteri temsilci görmek belirmek aramak bir sıkıntı olmak söylemek iyi kötü yapmak uygulamak banka değişmek artık;
5;güncellemek sonra ben İnternet güven olmak söylemek ve müşteri temsilci görmek belirmek aramak bir sıkıntı olmak söylemek iyi kötü yapmak uygulamak banka değişmek artık;
2;merhaba ben yaş için çok kolay işlem yapmak;
1;kullanmak hal gelmek program açmak ve dönmek işlem yapmak girmek bile yapmak;
7;kullanmak hal gelmek program açmak ve dönmek işlem yapmak girmek bile yapmak;
5;kullanmak hal gelmek program açmak ve dönmek işlem yapmak girmek bile yapmak;
2;çok güzel anlaşmak dil kullanmak kolay;
10;Eft havale;
3;Vb limit artmak azalmak işlem mobil şube aracılığıyla yapmak istemek;
3;kredi kart limit an siz belirlemek aralık yükselmek inmek istemek;
8;herşey gayet başarı tebrik etmek siz başarı devam dilemek;
8;döviz ve maden satmak almak makas çok yüksek inmek mevduat artmak bilgi bu dış memnun;
9;beğenmek gibi iki bir güncellemek istemek aşırı derece beğenmek;
7;uygulamak sürekli atmak acil bir çözüm bulunmak lütfen;
3;hiç beğenmek sürekli şifre değişim yaşamak;
2;basit güzel;
2;insan yormak;
7;insan yormak;
8;gerçekten çok kötü bir uygulamak;
1;girişmek yapmak sistem çok zor sürekli atmak böyle bir mobil banka görmek;
7;girişmek yapmak sistem çok zor sürekli atmak böyle bir mobil banka görmek;
1;uygulamak son gelmek güncellemek berbat bir hal almak her girmek Sms doğrulamak istemek Sms gelmek gecikmek iki tane birden gelmek o iki ilk girmek kabul etmek;
9;uygulamak son gelmek güncellemek berbat bir hal almak her girmek Sms doğrulamak istemek Sms gelmek gecikmek iki tane birden gelmek o iki ilk girmek kabul etmek;
7;uygulamak son gelmek güncellemek berbat bir hal almak her girmek Sms doğrulamak istemek Sms gelmek gecikmek iki tane birden gelmek o iki ilk girmek kabul etmek;
